PGA (g),PoE(IO),PoE(LS),PoE(CP)
0.19019019019019018,0.9980619385730773,0.7210077099496954,0.24807294185733447
0.1921921921921922,0.9981380459257907,0.7264580697959725,0.25619891846583837
0.1941941941941942,0.9982106799045766,0.7317995511351753,0.2643752312738259
0.1961961961961962,0.9982800217288068,0.7370340630912818,0.2725964753130886
0.1981981981981982,0.9983462419576006,0.7421635061095464,0.2808573234330859
0.20020020020020018,0.9984095011885897,0.7471897698871335,0.2891525338797321
0.2022022022022022,0.9984699507061552,0.7521147314948378,0.2974769572160735
0.2042042042042042,0.9985277330831341,0.7569402536767122,0.30582554260523276
0.2062062062062062,0.9985829827396457,0.7616681833152446,0.3141933434772479
0.2082082082082082,0.9986358264623818,0.7663003500504879,0.3225755226024254
0.21021021021021022,0.9986863838874165,0.7708385650422762,0.33096735659459925
0.2122122122122122,0.9987347679493414,0.7752846198653376,0.33936423986825837
0.21421421421421422,0.9987810852992908,0.7796402855277635,0.3477616880738892
0.21621621621621623,0.9988254366942159,0.7839073116038993,0.3561553410360935
0.2182182182182182,0.9988679173595675,0.7880874254732917,0.36454096521911533
0.22022022022022023,0.9989086173273747,0.7921823316578714,0.37291445574434323
0.2222222222222222,0.9989476217515444,0.7961937112500466,0.3812718379841624
0.22422422422422422,0.9989850112020575,0.8001232214248685,0.389609268756258
0.22622622622622623,0.9990208619396088,0.8039724950298717,0.3979230371420731
0.22822822822822822,0.9990552461721087,0.8077431402466116,0.4062095649526782
0.23023023023023023,0.9990882322943583,0.811436740318321,0.4144654068647752
0.23223223223223222,0.9991198851121024,0.8150548533384713,0.42268725024897374
0.23423423423423423,0.9991502660515753,0.8185990120953774,0.4308719147118479
0.23623623623623624,0.9991794333555645,0.8220707239683077,0.4390163513726015
0.23823823823823823,0.9992074422669407,0.8254714708708661,0.44711764189447045
0.24024024024024024,0.9992343452005301,0.8288027092377035,0.4551729972902615
0.24224224224224225,0.9992601919041376,0.8320658700508798,0.4631797565206707
0.24424424424424424,0.9992850296094694,0.8352623589024508,0.47113538490327717
0.24624624624624625,0.9993089031736475,0.8383935560900933,0.47903747234933053
0.24824824824824826,0.9993318552119567,0.8414608167427959,0.486883731444686
0.2502502502502503,0.9993539262224174,0.8444654709738584,0.4946719953904722
0.25225225225225223,0.9993751547027345,0.8474088240586246,0.502400215818316
0.25425425425425424,0.9993955772601324,0.8502921566345676,0.510066460494192
0.25625625625625625,0.9994152287145467,0.8531167249215036,0.5176689109242243
0.25825825825825827,0.9994341421956153,0.8558837609598784,0.5252058598750415
0.2602602602602603,0.9994523492338725,0.8585944728652116,0.5326757088205711
0.26226226226226224,0.9994698798465258,0.8612500450969275,0.5400769653264617
0.26426426426426425,0.9994867626181674,0.8638516387399262,0.547408240382655
0.26626626626626626,0.9995030247767462,0.8664003917973745,0.5546682456939644
0.2682682682682683,0.9995186922651047,0.8688974194933028,0.5618557909378848
0.2702702702702703,0.9995337898083636,0.8713438145837082,0.5689697809982537
0.27227227227227224,0.9995483409774172,0.8737406476749523,0.5760092131827804
0.27427427427427425,0.9995623682487841,0.8760889675483441,0.5829731744319048
0.27627627627627627,0.9995758930610432,0.8783898014898761,0.5898608385258935
0.2782782782782783,0.9995889358680659,0.8806441556241678,0.5966714632965691
0.2802802802802803,0.9996015161892442,0.8828530152517424,0.6034043878495615
0.2822822822822823,0.9996136526568999,0.8850173451888323,0.6100590298024997
0.28428428428428426,0.9996253630610467,0.8871380901089754,0.6166348825441093
0.2862862862862863,0.9996366643916669,0.8892161748857221,0.6231315125187475
0.2882882882882883,0.9996475728786546,0.891252504935835,0.6295485565405003
0.2902902902902903,0.9996581040295638,0.8932479665624065,0.6358857191405822
0.2922922922922923,0.9996682726652945,0.8952034272973792,0.6421427699514047
0.29429429429429427,0.9996780929538398,0.8971197362429908,0.6483195411303387
0.2962962962962963,0.9996875784422086,0.898997724411712,0.654415924825871
0.2982982982982983,0.9996967420866306,0.9008382050642847,0.6604318706885376
0.3003003003003003,0.9997055962811472,0.9026419740455046,0.6663673834287412
0.3023023023023023,0.999714152884679,0.904409810117424,0.6722225204232758
0.30430430430430433,0.999722423246661,0.9061424752896863,0.6779973893721332
0.3063063063063063,0.9997304182313276,0.907840715146729,0.6836921460069304
0.3083083083083083,0.9997381482407234,0.9095052591716241,0.6893069918520658
0.3103103103103103,0.9997456232365162,0.9111368210663423,0.6948421720395144
0.3123123123123123,0.9997528527606762,0.9127360990682616,0.7002979731779737
0.31431431431431434,0.9997598459550887,0.9143037762627523,0.7056747212768945
0.3163163163163163,0.999766611580159,0.9158405208916964,0.7109727797257643
0.3183183183183183,0.9997731580324659,0.9173469866578183,0.7161925473288593
0.3203203203203203,0.999779493361518,0.9188238130247164,0.7213344563955371
0.32232232232232233,0.9997856252856604,0.9202716255125054,0.7263989708860126
0.32432432432432434,0.9997915612071817,0.9216910359889934,0.7313865846124434
0.3263263263263263,0.9997973082266626,0.9230826429563272,0.7362978194950327
0.3283283283283283,0.9998028731566085,0.9244470318330593,0.741133223872771
0.3303303303303303,0.9998082625344064,0.9257847752315923,0.745893370868332
0.33233233233233234,0.9998134826346391,0.9270964332309757,0.7505788568065691
0.33433433433433435,0.9998185394807967,0.9283825536450343,0.7551902996859765
